	Leaf1	Leaf130	Leaf155	Leaf177	Leaf187	Leaf176	Leaf404	Root935	Soil763	D36E	EK10	EK47	Pto
OG0003531||	NA	NA	3.7214649497341	-0.54869523963069	NA	NA	NA	NA	NA	NA	3.61930521727556	4.71693837322041	NA
OG0001597||	NA	NA	1.71243973176932	NA	NA	-1.37119924744519	1.8129684468214	1.73265261937225	NA	NA	-3.86313870243449	0.62310402303642	NA
OG0001124|K13924|cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]	NA	NA	0.945089763852091	0.260780466551153	NA	0.0858253281755204	NA	NA	NA	NA	NA	0.994783221445865	NA
OG0004132||	NA	NA	-2.15724296036959	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004596|K09005|uncharacterized protein	NA	NA	-1.58510636443598	-1.13792624778187	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002797|K04092|tyrA1; chorismate mutase [EC:5.4.99.5]	NA	NA	-2.08930298163886	NA	NA	0.9114638418553	2.27564864135494	-1.11913928254874	-0.11154500960187	NA	NA	NA	NA
OG0000053|K13587|cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]	NA	NA	0.143500696110526	0.796093833081317	NA	0.568236286579855	0.0781673316938205	NA	NA	-0.00689795920953413	3.12977440379628	1.89869301906483	-0.906923441211533
OG0000334||	NA	NA	0.1479494455071	0.660057065060568	1.26265623165048	1.76343469005617	0.40141958311429	NA	2.04478943281392	0.55830460480819	1.33118136557754	1.45424992913851	1.13786169529333
OG0002551|K01192|E3.2.1.25; beta-mannosidase [EC:3.2.1.25]	NA	NA	0.822708634588815	2.98231286985706	NA	-2.12363152626423	-1.77520711615759	1.22472160815414	NA	NA	NA	NA	NA
OG0006873|K02063|thiP; thiamine transport system permease protein	NA	NA	-1.39442933245519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006861|K11940|hspQ; heat shock protein HspQ	NA	NA	4.25053232373967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003536||	NA	NA	6.33120221647555	1.78130713165658	NA	NA	NA	NA	NA	1.69019335859975	NA	NA	-0.76134660588098
OG0001987|K09159|cptB; antitoxin CptB	NA	NA	-1.6919677793931	NA	NA	NA	NA	NA	NA	-0.255896346413089	NA	-3.5320640666041	-0.16341369648113
OG0006874|K02064|thiB; thiamine transport system substrate-binding protein	NA	NA	-1.65346121576619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001276|K00303|soxB; sarcosine oxidase, subunit beta [EC:1.5.3.1]	NA	NA	-1.87687842502003	3.42840578914853	NA	NA	NA	NA	NA	0.52987368009135	4.59129642209048	2.25682787565889	-0.13502078756316
OG0005210||	NA	NA	-0.0277609561816399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0000318|K01448|amiABC; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]	NA	NA	-0.18417141670393	-1.01363972439599	-0.612997976412171	0.43417432999486	1.95590205791486	0.619467827143129	NA	0.43593397749016	-0.753765492840495	-1.68946417319205	-0.201229272081755
OG0003702|K00949|thiN; thiamine pyrophosphokinase [EC:2.7.6.2]	NA	NA	0.15669947246421	NA	NA	-1.4402955989398	-0.51662863155891	-0.20319313477021	NA	NA	NA	NA	NA
OG0005407|K00651|metA; homoserine O-succinyltransferase/O-acetyltransferase [EC:2.3.1.46 2.3.1.31]	NA	NA	-0.12118435126135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001926|K09919|uncharacterized protein	NA	NA	0.50768908513957	0.83296725344449	NA	NA	NA	NA	NA	-0.30092458529354	-1.86031528544544	-0.33925024392778	-0.38075116417127
OG0001706||	NA	NA	2.06102837857557	NA	NA	NA	NA	NA	NA	4.13087595045352	NA	2.1730656677418	-0.37143484117605
OG0002666|K18480|linN; cholesterol transport system auxiliary component	NA	NA	-0.55654426769089	NA	NA	NA	NA	NA	NA	NA	0.20936466744585	-0.87522604808384	NA
OG0002178|K02067|mlaD; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein	NA	NA	-1.02852634646473	-1.30410383904795	NA	2.19396736338097	NA	NA	NA	NA	-2.41101623777514	0.0376639022318153	NA
OG0002179|K02065|mlaF; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein	NA	NA	-0.17657870271358	-2.96934323575388	NA	0.81617544502663	NA	NA	NA	NA	-0.47484519139754	-0.67266842051479	NA
OG0001746||	NA	NA	3.00157429802151	NA	NA	NA	NA	NA	NA	0.29042002682262	2.33825957722552	NA	0.212996545133921
OG0006887|K02029|ABC.PA.P; polar amino acid transport system permease protein	NA	NA	-0.24032962554154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001062|K00901|dgkA; diacylglycerol kinase (ATP) [EC:2.7.1.107]	NA	NA	-2.54688817052718	NA	-2.23204428484938	1.76596734400011	NA	-0.96749443459327	NA	-1.96348157587869	NA	-1.86540223082729	-0.61002153721587
OG0000630|K06938|uncharacterized protein	NA	NA	-0.7770089757924	1.55515575000002	NA	NA	NA	NA	NA	0.159210935679775	0.27708957048804	-1.03408314281988	-1.50712421647828
OG0003094|K06985|aspartyl protease family protein	NA	NA	-1.51396194843922	NA	NA	NA	NA	NA	NA	-2.11399081784462	NA	-2.7984679251135	-0.35111262974039
OG0002183||	NA	NA	2.99965812062998	NA	NA	-3.01570075548835	NA	NA	NA	NA	NA	0.23216717834443	0.38858326064596
OG0002277||	NA	NA	5.18948052152105	NA	NA	NA	NA	NA	NA	NA	NA	0.75901897807722	NA
OG0000653||	NA	NA	3.09008169419258	0.83184188821185	NA	-0.504086895886609	2.42966567644145	2.62978827565374	NA	0.52510246720419	0.60495139727006	1.81115629523848	-0.3417671016804
OG0002246|K07147|msrP; methionine sulfoxide reductase catalytic subunit [EC:1.8.-.-]	NA	NA	0.81385043646153	1.12123693710124	NA	NA	NA	NA	NA	1.80411502494834	0.35939536847891	-0.0833163322299901	-0.49752319071417
OG0002245|K17247|msrQ; methionine sulfoxide reductase heme-binding subunit	NA	NA	-0.14133516460114	0.97096421401461	NA	NA	NA	NA	NA	NA	-1.48758446228446	NA	NA
OG0003291||	NA	NA	2.51236165610248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001309|K03322|mntH; manganese transport protein	NA	NA	0.440792242189159	1.8936002941943	1.84563469395469	-0.70886568417357	1.0827088739607	-0.350729796457641	0.211898533814701	0.40078642515965	0.18281391770573	NA	-0.67713090898506
OG0002566||	NA	NA	5.09833732912232	1.10582445601761	NA	3.1795269821987	3.31716264490264	3.89069254378348	NA	NA	NA	NA	NA
OG0002856||	NA	NA	6.28767159378246	3.03607317220141	NA	2.86087453338388	3.6851213542876	2.09440835455512	NA	NA	NA	NA	NA
OG0001499|K21395|yiaO; TRAP-type transport system periplasmic protein	NA	NA	-0.33201781739459	2.34409022112365	NA	NA	NA	NA	NA	2.41026041994164	6.00213206932647	4.03926013228364	0.0441808918226601
OG0005428||	NA	NA	-0.998134148060649	NA	NA	NA	-1.28259506673626	NA	NA	NA	NA	NA	NA
OG0004121|K07004|uncharacterized protein	NA	NA	-0.2758146547051	NA	NA	NA	0.0875958146033253	NA	NA	NA	NA	NA	NA
OG0005139|K02431|fucU; L-fucose mutarotase [EC:5.1.3.29]	NA	NA	0.245765336355971	2.06113567099948	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001944|K21394|yiaM; TRAP-type transport system small permease protein	NA	NA	-1.40336759937511	NA	NA	NA	NA	NA	NA	NA	3.09050201401815	NA	NA
OG0005189||	NA	NA	-1.14111498184862	-0.33788108178894	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002028|K04087|hflC; membrane protease subunit HflC [EC:3.4.-.-]	NA	NA	-1.41275277110866	-0.98373290795832	NA	NA	NA	NA	NA	-1.25357439545854	0.88874044215788	-0.656668684210699	0.16873318613563
OG0002027|K04088|hflK; membrane protease subunit HflK [EC:3.4.-.-]	NA	NA	-1.67897902771778	-1.9675002414238	NA	NA	NA	NA	NA	-1.23704328696629	2.28147039928587	1.38722394585837	0.612125478809891
OG0002492||	NA	NA	3.03287159152116	4.81587269890973	NA	NA	NA	NA	NA	NA	NA	-0.94953495031573	NA
OG0002032|K07290|yhjG; AsmA family protein	NA	NA	-0.818850474429239	5.83108337840597	NA	NA	NA	NA	NA	1.00192187817059	4.69251671357611	1.38885983641576	-0.33255539800013
OG0002530|K22025|denD; D-erythronate 2-dehydrogenase [EC:1.1.1.410]	NA	NA	-0.471141093757341	-1.64946489013369	NA	-1.84513646986465	-0.118355611894651	-1.07259880207901	NA	NA	NA	NA	NA
OG0000223|K07152|SCO1_2; protein SCO1/2	NA	NA	0.86489370245331	-1.63369625875601	-0.835668862663989	-1.17661672396787	-0.203206777316	-0.560712675198435	NA	-0.331644824595005	-0.36226908806507	0.567446244272301	1.6051860921154
OG0000628|K03408|cheW; purine-binding chemotaxis protein CheW	NA	NA	-1.00961146715442	0.0662462222514799	-1.01885924886183	NA	NA	NA	NA	0.95856223017675	1.99876884243428	-1.62479735892981	-0.22490831078124
OG0002508|K05805|creA; CreA protein	NA	NA	2.15278783779352	-1.49014715143803	NA	NA	NA	NA	NA	0.0316758919686695	-1.96243789847639	NA	-0.34136557939795
OG0003706|K06402|spoIVFB; stage IV sporulation protein FB [EC:3.4.24.-]	NA	NA	-1.17919127010245	-0.23102200200698	0.4734732254097	NA	NA	NA	-0.0102037700695199	NA	NA	NA	NA
OG0001337|K21973|bluF; blue light- and temperature-responsive anti-repressor	NA	NA	-0.79879529534951	1.26586539234987	2.37781333846772	NA	NA	NA	-0.0729628335741994	1.20651675589795	1.35796440049501	0.42461816739777	-0.32892731480453
OG0004262|K01266|dmpA; D-aminopeptidase [EC:3.4.11.19]	NA	NA	0.87796095990807	NA	NA	NA	NA	NA	1.63934726993041	NA	NA	NA	NA
OG0000270|K03806|ampD; N-acetyl-anhydromuramoyl-L-alanine amidase [EC:3.5.1.28]	NA	NA	-0.61423443784627	-0.0312092364467897	NA	-0.0121781201527105	0.189703227503345	0.81808401002707	NA	-0.00190178940334462	-0.610440601258065	-0.50845905698606	-0.832561525820665
OG0002160|K05801|djlA; DnaJ like chaperone protein	NA	NA	1.04355757188097	NA	NA	NA	NA	NA	NA	-0.88492062634486	NA	1.76196998026188	-0.49980318691037
OG0003703|K15736|lhgO; L-2-hydroxyglutarate oxidase [EC:1.1.5.-]	NA	NA	1.338750935002	2.69233801304288	NA	NA	NA	NA	NA	NA	NA	NA	-2.29721181032769
OG0002634||	NA	NA	1.59452648649726	NA	NA	NA	NA	NA	NA	-1.88983420544759	-0.28676267702559	-3.63085909445467	1.2335227398902
OG0003363|K11210|fosB; metallothiol transferase [EC:2.5.1.-]	NA	NA	1.03471473025135	NA	NA	NA	NA	NA	NA	NA	NA	0.55748552889832	NA
OG0002783|K02188|cbiD; cobalt-precorrin-5B (C1)-methyltransferase [EC:2.1.1.195]	NA	NA	0.50435042536926	NA	NA	NA	NA	NA	NA	-1.19374524412485	NA	-0.69323601231698	-0.11983119433744
OG0003521|K07226|hugZ; heme iron utilization protein	NA	NA	-0.507078727808239	NA	NA	NA	NA	NA	NA	NA	-0.25748742900602	0.91099926815305	NA
OG0003918||	NA	NA	0.31354227624949	NA	NA	NA	NA	NA	NA	2.650003764733	NA	3.58437970853185	2.11262396021716
OG0000377||	NA	NA	1.58922241244405	NA	NA	-0.40541341286087	NA	-1.82931611175228	NA	-0.20876532280668	0.934863877312019	-0.112095939297715	-0.35214927944572
OG0002344|K02224|cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	NA	NA	-1.28381242479947	-1.80094892017303	NA	NA	NA	NA	NA	-1.48963754727023	-2.32466255396693	-1.0826225630282	0.132367419148911
OG0006053|K19166|higB; mRNA interferase HigB [EC:3.1.-.-]	NA	NA	-0.22362202314173	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006052|K18831|higA; HTH-type transcriptional regulator / antitoxin HigA	NA	NA	1.53905228319873	NA	NA	NA	NA	NA	NA	NA	NA	0.27038136699148	NA
OG0002614||	NA	NA	1.35080880585316	NA	NA	NA	-1.09663962090687	NA	NA	NA	NA	3.07528026605272	NA
OG0004612||	NA	NA	-0.75589944334537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002850||	NA	NA	0.46226533143063	-2.28111090626767	NA	-1.18790024340094	-2.63051630370019	NA	NA	NA	NA	NA	NA
OG0002051|K01787|RENBP; N-acylglucosamine 2-epimerase [EC:5.1.3.8]	NA	NA	0.624792059929019	-0.652580974657984	NA	NA	NA	NA	NA	-0.76712304330095	6.26412625892714	3.00207339398363	0.30183245231231
OG0003010||	NA	NA	-1.08615450934905	NA	NA	NA	NA	NA	NA	1.07916593765072	-2.04983367143707	-1.09119940288104	0.53953301736396
OG0003750||	NA	NA	-1.28549085858239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002565|K09807|uncharacterized protein	NA	NA	2.77424351018817	NA	NA	1.55956013691137	3.06872806428361	1.29394074486572	1.27717869489648	NA	NA	NA	NA
OG0001825|K00428|E1.11.1.5; cytochrome c peroxidase [EC:1.11.1.5]	NA	NA	-0.39175925770017	NA	NA	-2.68057002799697	-0.20254968946081	1.85791544726952	NA	NA	NA	NA	NA
OG0000382||	NA	NA	-0.362794555470495	-0.873993751913915	NA	-2.14688608955928	0.901425803803921	1.60700588963282	NA	0.165086733186855	4.46046792265145	1.05883576881242	-0.61353148995494
OG0005262||	NA	NA	-1.67898682476381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002760|K03717|nhaR; LysR family transcriptional regulator, transcriptional activator of nhaA	NA	NA	-0.0937215316178195	-0.604475235974291	NA	NA	NA	NA	NA	-0.193208295118089	0.51371166483576	1.12936304469722	-0.0854996764793494
OG0000595|K01711|gmd; GDPmannose 4,6-dehydratase [EC:4.2.1.47]	NA	NA	-1.26203201619826	0.2107612808786	NA	-1.7772167231063	-1.12842083536833	NA	NA	1.25252730012445	NA	1.38339625605788	0.40412055950845
OG0002426|K02377|TSTA3; GDP-L-fucose synthase [EC:1.1.1.271]	NA	NA	-0.84342514815477	NA	NA	-0.379934719194409	-1.93546123223734	NA	NA	NA	NA	NA	NA
OG0002527||	NA	NA	-0.62551410088884	-1.07163769711182	NA	NA	-1.94437785567551	NA	NA	NA	NA	1.01110888424874	NA
OG0001700|K07300|chaA; Ca2+:H+ antiporter	NA	NA	-1.08980672701497	-0.49290320169522	NA	1.32635644481919	1.32925103862511	-0.0984489879815706	NA	-0.0124345837419702	4.67301625249626	2.48547455906829	0.71789098621989
OG0002621|K09958|uncharacterized protein	NA	NA	-1.54017325383299	1.85430259932579	NA	NA	NA	NA	NA	NA	-0.69027247356551	0.452290479470831	-0.30764738070036
OG0004632||	NA	NA	4.79041814071686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003741||	NA	NA	1.10892210187523	NA	NA	-2.71235580048389	NA	NA	NA	NA	NA	NA	NA
OG0001757|K01644|citE; citrate lyase subunit beta / citryl-CoA lyase [EC:4.1.3.34]	NA	NA	-0.0173903119398693	0.16523224351775	NA	NA	NA	NA	-1.26003976689066	NA	NA	NA	NA
OG0004608||	NA	NA	-1.48671804447246	0.10116025631045	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001189|K05810|yfiH; polyphenol oxidase [EC:1.10.3.-]	NA	NA	0.857289284176501	-1.03426995348271	-1.77279737947391	NA	NA	NA	-0.0908975707695001	-1.75171955967428	-1.03085745108571	-1.53161783551801	0.918691317460939
OG0006889|K15783|doeA; ectoine hydrolase [EC:3.5.4.44]	NA	NA	-0.72019010492471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003459|K02030|ABC.PA.S; polar amino acid transport system substrate-binding protein	NA	NA	-0.732089276849931	NA	NA	NA	NA	NA	NA	-1.46677628433255	-1.21733433400383	-0.60972194331268	-0.72571595198116
OG0002444|K00413|CYC1; ubiquinol-cytochrome c reductase cytochrome c1 subunit	NA	NA	-0.597242950026699	0.30648168568103	NA	NA	NA	NA	NA	NA	0.52590444067841	-0.836592183290239	NA
OG0002001|K00411|UQCRFS1; ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]	NA	NA	-1.39493303476321	0.69614297719651	-3.33797091203765	NA	NA	NA	NA	NA	0.8694338637254	0.501148072373479	NA
OG0001802|K03324|yjbB; phosphate:Na+ symporter	NA	NA	0.643145201463839	1.18011723369397	NA	NA	NA	NA	NA	-0.18967858374244	0.94872026246953	0.47191056053998	0.234990827672109
OG0006890||	NA	NA	6.23856069609507	NA	NA	NA	NA	NA	0.2690721680763	NA	NA	NA	NA
OG0005181|K06218|relE; mRNA interferase RelE/StbE	NA	NA	-0.31927204058714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001949|K07393|ECM4; glutathionyl-hydroquinone reductase [EC:1.8.5.7]	NA	NA	1.87454288602244	NA	NA	NA	NA	NA	0.33279821009332	3.00551366064885	4.28969209168077	5.09976601920167	0.37505387928159
OG0006860|K01358|clpP; ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]	NA	NA	0.0567310965247003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003045|K03192|ureJ; urease accessory protein	NA	NA	-1.2744483809209	NA	NA	NA	NA	NA	NA	1.36737074305166	NA	NA	0.0170483227014597
OG0002741|K09945|uncharacterized protein	NA	NA	3.30631120228535	NA	NA	NA	NA	NA	NA	-0.985281791904311	-1.28020609944577	1.26248278152393	-0.419663315450331
OG0005422||	NA	NA	-0.111122439807819	NA	NA	NA	0.31365147622663	NA	NA	NA	NA	NA	NA
OG0002040|K16087|TC.FEV.OM3; hemoglobin/transferrin/lactoferrin receptor protein	NA	NA	1.28306662393611	NA	NA	NA	NA	NA	NA	-0.14123706030495	0.4179958910719	0.86594855984752	2.82045935866271
OG0002249||	NA	NA	0.0818602624105802	-2.94186779752695	NA	NA	NA	NA	NA	0.36469183090032	-3.97994263962958	-2.02048759433415	0.330495008574171
OG0003046||	NA	NA	2.07176187279978	NA	NA	NA	NA	NA	NA	1.64290811677483	1.3088547923327	1.26227449601162	-0.484562015923879
OG0004937|K02638|petE; plastocyanin	NA	NA	-2.19880775807793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0000545|K02002|proX; glycine betaine/proline transport system substrate-binding protein	NA	NA	-1.64086941404368	1.35699903034649	NA	NA	NA	NA	NA	0.87298092682382	1.3164357283096	2.48831741006416	0.967874373895589
OG0000580|K02001|proW; glycine betaine/proline transport system permease protein	NA	NA	0.218027908146416	2.37077463831233	NA	NA	NA	NA	NA	0.99523395938449	2.95714689228815	2.87585934309996	0.756265442565135
OG0002864|K01486|ade; adenine deaminase [EC:3.5.4.2]	NA	NA	0.634936468599391	NA	2.34643574805088	-1.32426344548308	0.790230370749121	NA	NA	NA	NA	NA	NA
OG0000946|K07814|putative two-component system response regulator	NA	NA	-0.20377007827219	0.4775007426248	0.245482979714235	NA	NA	NA	NA	-0.23041851592076	NA	NA	-2.01516891363718
OG0002569|K01265|map; methionyl aminopeptidase [EC:3.4.11.18]	NA	NA	-0.995624033687729	NA	NA	-0.66283660461669	1.43014006858359	NA	NA	NA	NA	NA	NA
OG0002889||	NA	NA	-2.51334171492287	2.66615198345957	NA	NA	NA	NA	NA	-1.31591568682639	-0.4099788471134	-0.783358782192421	-0.80424454262294
OG0004133||	NA	NA	0.8556012130219	NA	5.80921614139414	0.74616416224634	NA	NA	NA	NA	NA	NA	NA
OG0001832|K22719|envC; murein hydrolase activator	NA	NA	1.40067914695413	NA	NA	0.66593455789201	1.16524172505362	-0.54011038805231	NA	-0.96672621304646	-0.78651238849115	NA	-0.236866737866119
OG0000519||	NA	NA	-0.833948466426589	-1.30872547368845	-1.93516782332784	-1.2309440544713	NA	1.76342533544044	0.80113050775685	0.223557230401294	-0.68489721672867	0.396516998392401	0.57491963774513
OG0002307|K09702|uncharacterized protein	NA	NA	-1.03932781637718	NA	NA	NA	1.23117562929712	NA	NA	NA	NA	NA	2.63755939552956
OG0002753||	NA	NA	-0.48560829734738	NA	NA	NA	NA	NA	NA	5.95286164720212	8.34238219461052	4.46289976018558	0.63770939102046
OG0000495|K02623|pcaQ; LysR family transcriptional regulator, pca operon transcriptional activator	NA	NA	0.01712142446522	0.819034562698166	NA	NA	NA	NA	NA	-1.16423668930839	NA	-0.67161226868153	-1.85289909458973
OG0002716|K09798|uncharacterized protein	NA	NA	0.284002150528321	NA	NA	NA	NA	NA	NA	-1.21807742342347	-1.97119938449798	-1.90799099999855	0.1473168950138
OG0004087||	NA	NA	5.34922576089758	3.02223633483049	NA	NA	NA	NA	2.29364769498359	NA	NA	NA	NA
OG0005320|K00574|cfa; cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	NA	NA	4.7144624517908	1.43923699623765	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0005424|K07334|higB-1; toxin HigB-1	NA	NA	2.02501191027092	-0.34860899056384	NA	NA	NA	NA	NA	-0.66391299647545	NA	NA	-0.604432149197629
OG0001277|K21498|higA-1; antitoxin HigA-1	NA	NA	1.68253126923342	-1.70955069837507	NA	NA	NA	NA	NA	0.158239540556887	NA	NA	0.614650677130358
OG0000606|K10125|dctB; two-component system, NtrC family, C4-dicarboxylate transport sensor histidine kinase DctB [EC:2.7.13.3]	NA	NA	0.0510404122756235	2.08888834038695	NA	NA	NA	NA	NA	-1.8264282097293	-2.49869551236847	-1.96739018437124	0.0526547978357067
OG0001738|K03932|lpqC; polyhydroxybutyrate depolymerase	NA	NA	0.65977877003191	1.04664016376647	NA	-1.02160843238003	-1.03543477106503	NA	NA	NA	NA	NA	NA
OG0001842|K11960|urtB; urea transport system permease protein	NA	NA	4.94814445842789	4.27692234864911	NA	NA	NA	NA	-0.18985022847979	2.49477965141693	NA	1.89009191477402	-0.58748830858377
OG0001843|K11959|urtA; urea transport system substrate-binding protein	NA	NA	4.16630632682976	3.29752525550784	NA	NA	NA	NA	NA	1.36999033191854	4.86680790175702	5.07006973367434	1.00875001041079
OG0004938|K01915|glnA; glutamine synthetase [EC:6.3.1.2]	NA	NA	1.9880349468438	NA	NA	NA	NA	-1.5939109735644	NA	NA	NA	NA	NA
OG0004076||	NA	NA	2.31320060778256	1.40665577843356	NA	NA	NA	NA	NA	1.99135476347903	NA	NA	-0.30317834936593
OG0004570||	NA	NA	-0.29690005207885	-0.186970350477321	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0003644|K06902|UMF1; MFS transporter, UMF1 family	NA	NA	0.64481600060228	NA	NA	-1.70135756652189	-1.36057722556096	-0.0321164487267094	1.75983354257044	NA	NA	NA	NA
OG0003106||	NA	NA	1.89201684621658	NA	NA	NA	NA	NA	NA	NA	NA	0.17092357802199	NA
OG0002152|K15371|GDH2; glutamate dehydrogenase [EC:1.4.1.2]	NA	NA	1.21984986490303	NA	NA	NA	NA	NA	-0.4977699362101	-0.5336476603895	0.795339621369189	1.23715727916932	0.0914890172684011
OG0006892||	NA	NA	-0.28888649518234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002590|K09790|uncharacterized protein	NA	NA	-0.92435606474045	NA	NA	NA	NA	NA	NA	NA	1.36069657528137	-0.70705258614169	1.28785785536852
OG0003195|K21481|mhuD; heme oxygenase (mycobilin-producing) [EC:1.14.99.57]	NA	NA	0.6872693289313	-0.19724511450383	0.36408814406545	NA	NA	NA	NA	NA	NA	NA	NA
OG0003924||	NA	NA	0.29416713870573	NA	NA	NA	NA	NA	NA	0.7851602319757	NA	1.04754078672297	-0.79710872846658
OG0001877|K08641|vanX; zinc D-Ala-D-Ala dipeptidase [EC:3.4.13.22]	NA	NA	-0.20154985068917	0.48512566729301	NA	-0.619564295493849	NA	0.380079473881731	NA	NA	NA	1.9893386229315	NA
OG0005353|K02012|afuA; iron(III) transport system substrate-binding protein	NA	NA	0.31909472423403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001808|K07795|tctC; putative tricarboxylic transport membrane protein	NA	NA	-0.115653254507635	NA	NA	NA	NA	NA	5.18590829994453	0.87869242057167	4.5950883614646	5.54361439617973	-1.20585224694362
OG0004371|K07794|tctB; putative tricarboxylic transport membrane protein	NA	NA	-4.4685743977233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001545|K07793|tctA; putative tricarboxylic transport membrane protein	NA	NA	1.33305915793921	NA	NA	NA	NA	NA	4.3736164205734	0.10946352101739	3.97691234077926	2.7484110412371	-1.88439209959951
OG0000476||	NA	NA	5.66800006328857	8.32978614922391	3.14996057287	2.18906302899241	NA	6.08283134813603	4.93589391678839	2.34078706920617	8.09260132238131	NA	NA
OG0004119|K16079|omp31; outer membrane immunogenic protein	NA	NA	0.30320547637937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001737||	NA	NA	-0.0349894613712802	NA	1.35674604195545	0.626740771836557	0.0583534092276707	NA	NA	NA	NA	NA	NA
OG0004636|K03153|thiO; glycine oxidase [EC:1.4.3.19]	NA	NA	-1.5271226395287	-1.36656059680581	NA	NA	NA	NA	-0.123421301724361	NA	NA	NA	NA
OG0003017||	NA	NA	3.50045039816564	-1.03242535988608	NA	NA	NA	NA	NA	0.54358955101613	NA	NA	-0.48882169459725
OG0006897||	NA	NA	3.98421471632879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0002377||	NA	NA	3.95885461997517	NA	NA	NA	NA	NA	NA	NA	NA	0.26766332307533	NA
OG0003636||	NA	NA	2.74117944465075	NA	NA	NA	5.5455610455607	NA	NA	NA	NA	NA	NA
OG0002328|K06284|abrB; transcriptional pleiotropic regulator of transition state genes	NA	NA	-1.04023500909855	NA	0.0157334873839501	NA	NA	NA	NA	NA	NA	NA	NA
OG0005425|K09769|uncharacterized protein	NA	NA	-1.56245139740459	NA	-1.69685074014939	NA	NA	NA	NA	NA	NA	NA	NA
OG0001660|K09888|zapA; cell division protein ZapA	NA	NA	-0.22288469033394	-0.985466511261071	0.96539005062442	NA	NA	NA	NA	1.05538126475287	0.94349181946611	0.19019787806492	0.57640679317934
OG0001837|K11105|cvrA; cell volume regulation protein A	NA	NA	2.80934366826706	NA	-0.63804241330343	NA	NA	NA	NA	-1.58258644113043	-2.72189940239124	-1.91921146936569	-0.44478014830328
OG0005359|K01623|ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	NA	NA	3.17998507647319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001862|K08219|UMF2; MFS transporter, UMF2 family, putative MFS family transporter protein	NA	NA	1.43301242723007	NA	NA	NA	NA	NA	NA	-3.05029771918533	1.12121659439026	1.1491832384428	-0.72843865982695
OG0004591|K02557|motB; chemotaxis protein MotB	NA	NA	-0.31235551516974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0006893||	NA	NA	0.78492503309994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0001513||	NA	NA	0.77088193592874	0.0270430977777902	NA	1.61913551418302	NA	NA	NA	0.50193498568996	-0.82439070946558	-0.0870092190730301	-0.23854700158719
OG0002768|K09948|uncharacterized protein	NA	NA	0.67991371930946	NA	NA	NA	NA	NA	NA	-2.31158027798126	-0.0570288559353394	-0.88401089038847	-1.52398096117152
OG0003670||	NA	NA	-1.68324672252299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
OG0004644|K08602|pepF; oligoendopeptidase F [EC:3.4.24.-]	NA	NA	0.61488556711057	NA	-0.337086244405955	NA	NA	NA	NA	NA	NA	NA	NA
